Test-Train Split (%),Max_depth,Min_Sample_Split,Time taken to train classifier (sec),Memory used (MB),CPU used,Accuracy Score,Precision Score,F1-Score,Recall Score
40.0,5,5,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,5,6,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,5,7,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,5,8,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,5,9,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,5,10,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,6,2,0.0060045719146728516,0.0,0.0,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,6,3,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,6,4,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,6,5,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,6,6,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,6,7,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,6,8,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,6,9,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,6,10,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,7,2,0.0,0.0,0.0,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,7,3,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,7,4,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,7,5,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,7,6,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,7,7,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,7,8,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,7,9,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,7,10,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,8,2,0.0,0.0,0.0,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,8,3,0.00700831413269043,0.0,50.4,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,8,4,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,8,5,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,8,6,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,8,7,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,8,8,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,8,9,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,8,10,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,9,2,0.0,0.0,0.0,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,9,3,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,9,4,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,9,5,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,9,6,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,9,7,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,9,8,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,9,9,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,9,10,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,10,2,0.0,0.0,0.0,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,10,3,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,10,4,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,10,5,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,10,6,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,10,7,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,10,8,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,10,9,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
40.0,10,10,0.0,0.0,0.0,0.95,0.9557692307692308,0.9485306122448979,0.95
50.0,2,2,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,2,3,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,2,4,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,2,5,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,2,6,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,2,7,0.004508018493652344,0.0,104.2,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,2,8,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,2,9,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,2,10,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,3,2,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,3,3,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,3,4,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,3,5,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,3,6,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,3,7,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,3,8,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,3,9,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,3,10,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,4,2,0.0,0.0,0.0,0.9466666666666667,0.9529411764705882,0.947076023391813,0.9466666666666667
50.0,4,3,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,4,4,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,4,5,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,4,6,0.003998517990112305,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,4,7,0.0030007362365722656,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,4,8,0.004000425338745117,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,4,9,0.003000497817993164,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,4,10,0.0029993057250976562,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,5,2,0.004000186920166016,0.0,0.0,0.9466666666666667,0.9529411764705882,0.947076023391813,0.9466666666666667
50.0,5,3,0.004001140594482422,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,5,4,0.0039920806884765625,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,5,5,0.0030007362365722656,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,5,6,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,5,7,0.0030002593994140625,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,5,8,0.0014374256134033203,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,5,9,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,5,10,0.0029909610748291016,0.0,104.2,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,6,2,0.00400090217590332,0.0,33.2,0.9466666666666667,0.9529411764705882,0.947076023391813,0.9466666666666667
50.0,6,3,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,6,4,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,6,5,0.0030002593994140625,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,6,6,0.004000663757324219,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,6,7,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,6,8,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,6,9,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,6,10,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,7,2,0.0,0.0,0.0,0.9466666666666667,0.9529411764705882,0.947076023391813,0.9466666666666667
50.0,7,3,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,7,4,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,7,5,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,7,6,0.006515979766845703,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,7,7,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,7,8,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,7,9,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,7,10,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,8,2,0.0,0.0,0.0,0.9466666666666667,0.9529411764705882,0.947076023391813,0.9466666666666667
50.0,8,3,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,8,4,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,8,5,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,8,6,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,8,7,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,8,8,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,8,9,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,8,10,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,9,2,0.0,0.0,0.0,0.9466666666666667,0.9529411764705882,0.947076023391813,0.9466666666666667
50.0,9,3,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,9,4,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,9,5,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,9,6,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,9,7,0.0040018558502197266,0.0,48.8,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,9,8,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,9,9,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,9,10,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,10,2,0.0,0.0,0.0,0.9466666666666667,0.9529411764705882,0.947076023391813,0.9466666666666667
50.0,10,3,0.004000425338745117,0.0,97.7,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,10,4,0.0030007362365722656,0.0,50.4,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,10,5,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,10,6,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,10,7,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,10,8,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,10,9,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,10,10,0.0,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
